speciesKey,species,decimalLatitude,decimalLongitude,year,countryCode,taxonRank
8292442.0,Bothroponera cambouei,-15.399995,49.1689,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.399995,49.1689,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.39967,49.173424,2025,MG,SPECIES
,,-12.333389,49.353966,2025,MG,GENUS
,,-12.338963,49.353325,2025,MG,FAMILY
5033434.0,Camponotus hildebrandti,-15.397645,49.17204,2025,MG,SPECIES
10851623.0,Pheidole ferruginea,-15.397608,49.168907,2025,MG,SPECIES
8841341.0,Nesomyrmex flavus,-15.397608,49.168907,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.396118,49.171944,2025,MG,SPECIES
,,-15.394614,49.174133,2025,MG,FAMILY
,,-15.394614,49.174133,2025,MG,GENUS
1326677.0,Hypoponera sakalava,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.39967,49.173424,2025,MG,SPECIES
8425657.0,Bothroponera wasmannii,-12.333389,49.353973,2025,MG,SPECIES
5034097.0,Camponotus roeseli,-12.338963,49.353333,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397645,49.17204,2025,MG,SPECIES
9358733.0,Camponotus karaha,-15.397608,49.168907,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.396118,49.171944,2025,MG,SPECIES
10809420.0,Pheidole makirovana,-15.394614,49.174133,2025,MG,SPECIES
10723502.0,Pheidole kely,-15.394614,49.174133,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.394614,49.174133,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.394614,49.174133,2025,MG,SPECIES
5036013.0,Mystrium rogeri,-15.399995,49.1689,2025,MG,SPECIES
1325190.0,Crematogaster hova,-15.399995,49.1689,2025,MG,SPECIES
1325308.0,Cataulacus porcatus,-15.397645,49.17204,2025,MG,SPECIES
7464542.0,Monomorium bifidoclypeatum,-15.39967,49.173424,2025,MG,SPECIES
,,-12.338963,49.353325,2025,MG,GENUS
5035381.0,Odontomachus coquereli,-15.396118,49.171944,2025,MG,SPECIES
1321317.0,Leptogenys angusta,-15.397608,49.168907,2025,MG,SPECIES
12260833.0,Pheidole spinosa,-15.397608,49.168907,2025,MG,SPECIES
8188382.0,Tetraponera merita,-15.396118,49.171944,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396118,49.171944,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.396118,49.171944,2025,MG,SPECIES
10809420.0,Pheidole makirovana,-15.394614,49.174133,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.399995,49.1689,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.399995,49.1689,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.397645,49.17204,2025,MG,SPECIES
1325308.0,Cataulacus porcatus,-15.397645,49.17204,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.39967,49.173424,2025,MG,SPECIES
5036010.0,Mystrium voeltzkowi,-12.333389,49.353973,2025,MG,SPECIES
9137358.0,Crematogaster tavaratra,-12.338963,49.353333,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.397645,49.17204,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397608,49.168907,2025,MG,SPECIES
5035381.0,Odontomachus coquereli,-15.396118,49.171944,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.394614,49.174133,2025,MG,SPECIES
1325190.0,Crematogaster hova,-15.394614,49.174133,2025,MG,SPECIES
,,-15.399995,49.1689,2025,MG,FAMILY
8920464.0,Prionopelta subtilis,-15.399995,49.1689,2025,MG,SPECIES
1323379.0,Tetramorium ranarum,-15.399995,49.1689,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397645,49.17204,2025,MG,SPECIES
10759123.0,Pheidole renirano,-15.39967,49.173424,2025,MG,SPECIES
1326301.0,Platythyrea arthuri,-12.338963,49.353313,2025,MG,SPECIES
8843534.0,Camponotus alamaina,-12.338963,49.353317,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396118,49.171944,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.397645,49.17204,2025,MG,SPECIES
1320787.0,Plagiolepis alluaudi,-15.397608,49.168907,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.396118,49.171944,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.394614,49.174133,2025,MG,SPECIES
1320787.0,Plagiolepis alluaudi,-15.399995,49.1689,2025,MG,SPECIES
,,-15.399995,49.1689,2025,MG,FAMILY
8188382.0,Tetraponera merita,-15.397645,49.17204,2025,MG,SPECIES
12260833.0,Pheidole spinosa,-15.397645,49.17204,2025,MG,SPECIES
10682105.0,Pheidole antsahabe,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.39967,49.173424,2025,MG,SPECIES
1325308.0,Cataulacus porcatus,-15.39967,49.173424,2025,MG,SPECIES
1325266.0,Cataulacus regularis,-15.39967,49.173424,2025,MG,SPECIES
1326299.0,Platythyrea mocquerysi,-12.333389,49.353977,2025,MG,SPECIES
10723502.0,Pheidole kely,-15.396118,49.171944,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.397645,49.17204,2025,MG,SPECIES
8188382.0,Tetraponera merita,-15.397608,49.168907,2025,MG,SPECIES
8936039.0,Mystrium eques,-15.396118,49.171944,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.394614,49.174133,2025,MG,SPECIES
,,-15.394614,49.174133,2025,MG,FAMILY
12260833.0,Pheidole spinosa,-15.399995,49.1689,2025,MG,SPECIES
1326677.0,Hypoponera sakalava,-15.399995,49.1689,2025,MG,SPECIES
1322088.0,Pheidole nemoralis,-15.397645,49.17204,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397645,49.17204,2025,MG,SPECIES
5036013.0,Mystrium rogeri,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.39967,49.173424,2025,MG,SPECIES
11678405.0,Camponotus boivini,-12.333389,49.353962,2025,MG,SPECIES
8843534.0,Camponotus alamaina,-12.338963,49.353317,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396118,49.171944,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397645,49.17204,2025,MG,SPECIES
5035381.0,Odontomachus coquereli,-15.397608,49.168907,2025,MG,SPECIES
5035381.0,Odontomachus coquereli,-15.397608,49.168907,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396118,49.171944,2025,MG,SPECIES
5033434.0,Camponotus hildebrandti,-15.394614,49.174133,2025,MG,SPECIES
,,-15.399995,49.1689,2025,MG,GENUS
,,-15.399995,49.1689,2025,MG,FAMILY
5033434.0,Camponotus hildebrandti,-15.397645,49.17204,2025,MG,SPECIES
12260833.0,Pheidole spinosa,-15.397645,49.17204,2025,MG,SPECIES
10682105.0,Pheidole antsahabe,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.39967,49.173424,2025,MG,SPECIES
1325308.0,Cataulacus porcatus,-15.39967,49.173424,2025,MG,SPECIES
1325266.0,Cataulacus regularis,-15.39967,49.173424,2025,MG,SPECIES
11678405.0,Camponotus boivini,-12.333389,49.35397,2025,MG,SPECIES
11788616.0,Camponotus mixtellus,-12.333389,49.353985,2025,MG,SPECIES
,,-15.397645,49.17204,2025,MG,GENUS
5035381.0,Odontomachus coquereli,-15.397608,49.168907,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.394614,49.174133,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.394614,49.174133,2025,MG,SPECIES
12260833.0,Pheidole spinosa,-15.394614,49.174133,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.399995,49.1689,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.399995,49.1689,2025,MG,SPECIES
1323462.0,Tetramorium severini,-15.397645,49.17204,2025,MG,SPECIES
7964102.0,Camponotus radamae,-15.397645,49.17204,2025,MG,SPECIES
,,-15.39967,49.173424,2025,MG,FAMILY
1319548.0,Anochetus madagascarensis,-12.333389,49.353966,2025,MG,SPECIES
1321242.0,Leptogenys voeltzkowi,-12.338963,49.353325,2025,MG,SPECIES
,,-15.396118,49.171944,2025,MG,FAMILY
10723502.0,Pheidole kely,-15.397608,49.168907,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.397608,49.168907,2025,MG,SPECIES
1321676.0,Pheidole oculata,-15.396118,49.171944,2025,MG,SPECIES
8188382.0,Tetraponera merita,-15.396118,49.171944,2025,MG,SPECIES
12260833.0,Pheidole spinosa,-15.394614,49.174133,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.399995,49.1689,2025,MG,SPECIES
5035381.0,Odontomachus coquereli,-15.399995,49.1689,2025,MG,SPECIES
10243034.0,Tetraponera longula,-15.397645,49.17204,2025,MG,SPECIES
8238917.0,Euponera sikorae,-15.397645,49.17204,2025,MG,SPECIES
1325308.0,Cataulacus porcatus,-15.39967,49.173424,2025,MG,SPECIES
2457815.0,Leioheterodon madagascariensis,-12.616667,49.149968,2025,MG,SPECIES
9864947.0,Heteropsis mayottensis,-12.795089,45.11959,2025,YT,SPECIES
5225406.0,Trachylepis aureopunctata,-20.469527,47.214971,2025,MG,SPECIES
6066611.0,Phelsuma dorsivittata,-12.550515,49.217665,2025,MG,SPECIES
5221988.0,Furcifer pardalis,-13.390767,48.341644,2025,MG,SPECIES
2436420.0,Eulemur macaco,-13.362484,48.279352,2025,MG,SPECIES
10737174.0,Trithemis maia,-12.702832,45.117535,2025,YT,SPECIES
2447447.0,Phelsuma lineata,-22.821723,47.832226,2025,MG,SUBSPECIES
6116669.0,Mocis mutuaria,-18.820055,47.466153,2025,MG,SPECIES
2449339.0,Brookesia stumpffi,-13.393333,48.341114,2025,MG,SPECIES
5786014.0,Microcebus mamiratra,-13.243585,48.266052,2025,MG,SPECIES
7749619.0,Nephilingis livida,-12.833044,45.137546,2025,YT,SPECIES
5786434.0,Lepilemur tymerlachsoni,-13.234454,48.270376,2025,MG,SPECIES
2494077.0,Foudia madagascariensis,-13.266218,48.262737,2025,MG,SPECIES
2398340.0,Pomacentrus sulfureus,-13.482788,48.237487,2025,MG,SPECIES
2374663.0,Zanclus cornutus,-13.482788,48.237487,2025,MG,SPECIES
2398510.0,Amblyglyphidodon indicus,-13.482788,48.237487,2025,MG,SPECIES
2383305.0,Cheilinus trilobatus,-13.482788,48.237487,2025,MG,SPECIES
2384468.0,Thalassoma lunare,-13.482788,48.237487,2025,MG,SPECIES
2384556.0,Thalassoma hebraicum,-13.482788,48.237487,2025,MG,SPECIES
2383023.0,Gomphosus caeruleus,-13.482788,48.237487,2025,MG,SPECIES
2384460.0,Thalassoma hardwicke,-13.482788,48.237487,2025,MG,SPECIES
2407698.0,Canthigaster valentini,-13.482788,48.237487,2025,MG,SPECIES
2384164.0,Halichoeres scapularis,-13.482043,48.235624,2025,MG,SPECIES
2383739.0,Hemigymnus melapterus,-13.482788,48.237487,2025,MG,SPECIES
2383309.0,Cheilinus fasciatus,-13.482788,48.237487,2025,MG,SPECIES
2383744.0,Hemigymnus fasciatus,-13.482788,48.237487,2025,MG,SPECIES
2383808.0,Epibulus insidiator,-13.482788,48.237487,2025,MG,SPECIES
2398824.0,Stegastes nigricans,-13.482788,48.237487,2025,MG,SPECIES
8333642.0,Chaetodon trifasciatus,-13.482788,48.237487,2025,MG,SPECIES
2383305.0,Cheilinus trilobatus,-13.482788,48.237487,2025,MG,SPECIES
2383739.0,Hemigymnus melapterus,-13.482788,48.237487,2025,MG,SPECIES
2383023.0,Gomphosus caeruleus,-13.482788,48.237487,2025,MG,SPECIES
2407698.0,Canthigaster valentini,-13.482788,48.237487,2025,MG,SPECIES
2383744.0,Hemigymnus fasciatus,-13.482788,48.237487,2025,MG,SPECIES
8841716.0,Eretmochelys imbricata,-13.439295,48.2648,2025,MG,SPECIES
5788034.0,Cetoscarus ocellatus,-13.482788,48.237487,2025,MG,SPECIES
2357028.0,Myripristis violacea,-13.482788,48.237487,2025,MG,SPECIES
2357028.0,Myripristis violacea,-13.482788,48.237487,2025,MG,SPECIES
2384141.0,Halichoeres hortulanus,-13.482788,48.237487,2025,MG,SPECIES
5788034.0,Cetoscarus ocellatus,-13.482788,48.237487,2025,MG,SPECIES
4382787.0,Cardisoma carnifex,-12.79282,45.105566,2025,YT,SPECIES
2382665.0,Plectorhinchus gaterinus,-13.482788,48.237487,2025,MG,SPECIES
2385531.0,Chaetodon lunula,-13.482788,48.237487,2025,MG,SPECIES
2383808.0,Epibulus insidiator,-13.482788,48.237487,2025,MG,SPECIES
2385428.0,Chaetodon trifascialis,-13.575193,48.370578,2025,MG,SPECIES
2407167.0,Balistapus undulatus,-13.482788,48.237487,2025,MG,SPECIES
2388891.0,Cephalopholis argus,-13.482788,48.237487,2025,MG,SPECIES
2380131.0,Scolopsis ghanam,-13.482788,48.237487,2025,MG,SPECIES
5212042.0,Dascyllus carneus,-13.482788,48.237487,2025,MG,SPECIES
10413276.0,Dascyllus abudafur,-13.482788,48.237487,2025,MG,SPECIES
10413276.0,Dascyllus abudafur,-13.482788,48.237487,2025,MG,SPECIES
2398669.0,Abudefduf sexfasciatus,-13.482788,48.237487,2025,MG,SPECIES
5212031.0,Dascyllus trimaculatus,-13.482788,48.237487,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
,,-15.396865,49.172127,2025,MG,GENUS
9077268.0,Paraparatrechina illusio,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.396865,49.172127,2025,MG,SPECIES
9077268.0,Paraparatrechina illusio,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
9466604.0,Syllophopsis hildebrandti,-15.396865,49.172127,2025,MG,SPECIES
1322088.0,Pheidole nemoralis,-15.396865,49.172127,2025,MG,SPECIES
5036011.0,Mystrium mysticum,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
5034040.0,Camponotus dufouri,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
10851623.0,Pheidole ferruginea,-15.396865,49.172127,2025,MG,SPECIES
7464542.0,Monomorium bifidoclypeatum,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
1323379.0,Tetramorium ranarum,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
8106501.0,Monomorium micrommaton,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
10851623.0,Pheidole ferruginea,-15.396865,49.172127,2025,MG,SPECIES
7464542.0,Monomorium bifidoclypeatum,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
5036011.0,Mystrium mysticum,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
8292442.0,Bothroponera cambouei,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
8106501.0,Monomorium micrommaton,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
1323526.0,Tetramorium tonganum,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
10043274.0,Syllophopsis fisheri,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
1323206.0,Tetramorium isectum,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
10851623.0,Pheidole ferruginea,-15.396865,49.172127,2025,MG,SPECIES
1326677.0,Hypoponera sakalava,-15.396865,49.172127,2025,MG,SPECIES
10840081.0,Pheidole ankerana,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
1323526.0,Tetramorium tonganum,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
8106501.0,Monomorium micrommaton,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322088.0,Pheidole nemoralis,-15.396865,49.172127,2025,MG,SPECIES
10840081.0,Pheidole ankerana,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
9719803.0,Carebara lova,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
1314730.0,Monomorium manir,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
10742316.0,Pheidole curvistriata,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
7824202.0,Strumigenys sylvaini,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
1321916.0,Pheidole madecassa,-15.396865,49.172127,2025,MG,SPECIES
8020023.0,Strumigenys sphera,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322088.0,Pheidole nemoralis,-15.396865,49.172127,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1314730.0,Monomorium manir,-15.396865,49.172127,2025,MG,SPECIES
9466604.0,Syllophopsis hildebrandti,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
10043274.0,Syllophopsis fisheri,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
10742316.0,Pheidole curvistriata,-15.396865,49.172127,2025,MG,SPECIES
8020023.0,Strumigenys sphera,-15.396865,49.172127,2025,MG,SPECIES
1323290.0,Tetramorium steinheili,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
10136323.0,Syllophopsis modesta,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
10809420.0,Pheidole makirovana,-15.396865,49.172127,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1322088.0,Pheidole nemoralis,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
7464542.0,Monomorium bifidoclypeatum,-15.396865,49.172127,2025,MG,SPECIES
9466604.0,Syllophopsis hildebrandti,-15.396865,49.172127,2025,MG,SPECIES
1323526.0,Tetramorium tonganum,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.396865,49.172127,2025,MG,SPECIES
1323379.0,Tetramorium ranarum,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
10851623.0,Pheidole ferruginea,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
12260833.0,Pheidole spinosa,-15.396865,49.172127,2025,MG,SPECIES
1323290.0,Tetramorium steinheili,-15.396865,49.172127,2025,MG,SPECIES
9466604.0,Syllophopsis hildebrandti,-15.396865,49.172127,2025,MG,SPECIES
8106501.0,Monomorium micrommaton,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
10136323.0,Syllophopsis modesta,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
8312327.0,Strumigenys deverra,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
8020023.0,Strumigenys sphera,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1323290.0,Tetramorium steinheili,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
7464542.0,Monomorium bifidoclypeatum,-15.396865,49.172127,2025,MG,SPECIES
1323379.0,Tetramorium ranarum,-15.396865,49.172127,2025,MG,SPECIES
1323526.0,Tetramorium tonganum,-15.396865,49.172127,2025,MG,SPECIES
7892759.0,Monomorium chnodes,-15.396865,49.172127,2025,MG,SPECIES
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
1326677.0,Hypoponera sakalava,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
9816132.0,Carebara jajoby,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,GENUS
1326677.0,Hypoponera sakalava,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
,,-15.396865,49.172127,2025,MG,FAMILY
,,-15.396865,49.172127,2025,MG,GENUS
,,-15.396865,49.172127,2025,MG,FAMILY
,,-15.396865,49.172127,2025,MG,FAMILY
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
8106501.0,Monomorium micrommaton,-15.396865,49.172127,2025,MG,SPECIES
8751490.0,Probolomyrmex zahamena,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
8292442.0,Bothroponera cambouei,-15.396865,49.172127,2025,MG,SPECIES
1320787.0,Plagiolepis alluaudi,-15.396865,49.172127,2025,MG,SPECIES
8869506.0,Mystrium barrybressleri,-15.396865,49.172127,2025,MG,SPECIES
9466604.0,Syllophopsis hildebrandti,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
10742316.0,Pheidole curvistriata,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
10809420.0,Pheidole makirovana,-15.396865,49.172127,2025,MG,SPECIES
1319532.0,Anochetus grandidieri,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
1326677.0,Hypoponera sakalava,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
10049966.0,Nylanderia amblyops,-15.396865,49.172127,2025,MG,SPECIES
1322610.0,Pheidole oswaldi,-15.396865,49.172127,2025,MG,SPECIES
1326677.0,Hypoponera sakalava,-15.396865,49.172127,2025,MG,SPECIES
7480435.0,Strumigenys dicomas,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
8329091.0,Strumigenys epulo,-15.396865,49.172127,2025,MG,SPECIES
1323525.0,Tetramorium proximum,-15.396865,49.172127,2025,MG,SPECIES
8920464.0,Prionopelta subtilis,-15.396865,49.172127,2025,MG,SPECIES
1323379.0,Tetramorium ranarum,-15.396865,49.172127,2025,MG,SPECIES
